Uid,Liked Song,ArtistUid
Adam_1213,655604,zoomie_live
Adam_1213,655603,zoomie_live
Adam_1213,655601,zoomie_live
Adam_1213,655600,zoomie_live
Adam_1213,653995,danhsueh
Adam_1213,652382,UndecimberFin
Adam_1213,641289,ObadiahKu
Adam_1213,652670,ObadiahKu
Adam_1213,643359,itsyourfault
Adam_1213,643356,moriiimusic
Adam_1213,642834,angry_youth
Adam_1213,642098,itsyourfault
Adam_1213,612763,ezshen
Adam_1213,611037,nanakao0619
Adam_1213,608543,itsyourfault
Adam_1213,600034,huangweijieweijie
Adam_1213,554498,danny60718
Adam_1213,592441,yuling1117
Adam_1213,584041,sean842850
Adam_1213,572250,neonerostw
Adam_1213,570793,wangleewangleeno1
Adam_1213,567823,huangweijieweijie
Adam_1213,567831,huangweijieweijie
Adam_1213,567832,huangweijieweijie
Adam_1213,567845,huangweijieweijie
Adam_1213,567850,huangweijieweijie
Adam_1213,567847,huangweijieweijie
Adam_1213,567849,huangweijieweijie
Adam_1213,567851,huangweijieweijie
Adam_1213,567855,huangweijieweijie
Adam_1213,548961,sandy860425tw
Adam_1213,564485,sandy860425tw
Adam_1213,561984,itsyourfault
Adam_1213,360273,Dizparity
Adam_1213,545368,sugarcatband
Adam_1213,553692,neonerostw
Adam_1213,402116,itsyourfault
Adam_1213,553579,zoomie_live
Adam_1213,142823,ezshen
Adam_1213,185135,fromhush
Adam_1213,368970,ezshen
Adam_1213,376572,ezshen
AgustinShen,676125,416roger
AgustinShen,671916,Rommyrollin
AgustinShen,674444,tinsrobinson
AgustinShen,672400,yf____c
AgustinShen,674153,AgustinShen
AgustinShen,673666,wayu_woys
AgustinShen,672212,GummyBBB
AgustinShen,671486,GummyBBB
AgustinShen,671485,GummyBBB
AgustinShen,672611,GummyBBB
AgustinShen,629066,GummyBBB
AgustinShen,671479,GummyBBB
AgustinShen,671473,GummyBBB
AgustinShen,673168,babybabycrycry
AgustinShen,672140,wc109101065
AgustinShen,671714,Andy970029
AgustinShen,671374,NCCU_heyin
AgustinShen,671372,NCCU_heyin
AgustinShen,671371,NCCU_heyin
AgustinShen,671373,NCCU_heyin
AgustinShen,671046,Dean829
AgustinShen,669036,babybabycrycry
AgustinShen,635144,YoungLee337
AgustinShen,667530,wohkooler
AgustinShen,662119,ted78247820
AgustinShen,655249,Johnchen4real
AgustinShen,647736,peach_jaye_23
AgustinShen,642548,Someshit
AgustinShen,585900,multiversefam
AgustinShen,585901,multiversefam
AgustinShen,585898,multiversefam
AgustinShen,585896,multiversefam
AgustinShen,651745,yf____c
AgustinShen,636604,Dean829
AgustinShen,622068,kuanurboi
AgustinShen,643729,Jabbertu
AgustinShen,643086,shu05229970
AgustinShen,615723,GummyBBB
AgustinShen,640685,GummyBBB
AgustinShen,590883,Someshit
AgustinShen,641604,shuya_
AgustinShen,634921,Johnchen4real
AgustinShen,638969,lil_happy_lif3
AgustinShen,640522,_pe630arl
AgustinShen,629912,yiting_chang_
AgustinShen,626968,Jabbertu
AgustinShen,615932,1013_blank
AgustinShen,623048,Jabbertu
AgustinShen,624241,Jabbertu
AlphaChild1,667785,lingyuankeng
AlphaChild1,667787,imtyping_
AlphaChild1,664231,AlphaChild1
AmberKuo_AK,628471,ConstantanChange
AmberKuo_AK,561802,ConstantanChange
AmberKuo_AK,386071,ConstantanChange
Anak_Borneo,669799,Anak_Borneo
Anak_Borneo,668887,Anak_Borneo
Anak_Borneo,620760,flynchong
Anak_Borneo,601860,flynchong
Anak_Borneo,660546,Small_Island_Big_Song
Anak_Borneo,660229,Anak_Borneo
Anak_Borneo,659401,mistytoast
Anak_Borneo,654992,paleeedot
Anak_Borneo,654026,sandwichfail
Anak_Borneo,653025,junepan
Anak_Borneo,650459,Anak_Borneo
Anak_Borneo,647425,AnnaChong_714
Anak_Borneo,648948,leowangmorrison
Anak_Borneo,644333,Anak_Borneo
Anak_Borneo,644334,Anak_Borneo
Anak_Borneo,644130,wring_out_laura
Anak_Borneo,644516,fw7975
Anak_Borneo,644873,chrisxxx
Anak_Borneo,643614,TeacherLiaw81
Anak_Borneo,641303,TeacherLiaw81
Anak_Borneo,636531,leafyeh
Anak_Borneo,636316,apu_song
Anak_Borneo,613676,SoulFaofficial
Anak_Borneo,635922,SoulFaofficial
Anak_Borneo,634552,SoulFaofficial
Anak_Borneo,635923,SoulFaofficial
Anak_Borneo,90393,aplace2009
Anak_Borneo,635803,Anak_Borneo
Anak_Borneo,635802,Anak_Borneo
Anak_Borneo,635642,Poemvocalband
Anak_Borneo,634631,mandark
Anak_Borneo,629992,akihuangmusic
Anak_Borneo,629557,Anak_Borneo
Anak_Borneo,629558,Anak_Borneo
Anak_Borneo,629559,Anak_Borneo
Anak_Borneo,582888,Anak_Borneo
Anak_Borneo,577523,Anak_Borneo
Anak_Borneo,577521,Anak_Borneo
Anak_Borneo,577520,Anak_Borneo
Andy970029,587918,zcrighthere
Andy970029,677220,tinsrobinson
Andy970029,649717,lucymeow
Andy970029,670605,lucymeow
Andy970029,639664,lucymeow
Andy970029,658671,lucymeow
Andy970029,626172,lucymeow
Andy970029,674444,tinsrobinson
Andy970029,673666,wayu_woys
Andy970029,673035,lil_karbi
Andy970029,673168,babybabycrycry
Andy970029,672400,yf____c
Andy970029,671343,ted78247820
Andy970029,671714,Andy970029
Andy970029,671374,NCCU_heyin
Andy970029,662119,ted78247820
Andy970029,622643,k7820320
Andy970029,502436,GALI
Andy970029,527682,makerokita
Andy970029,583139,datsdashit
Andy970029,553445,VOOID
Andy970029,602988,dizLike
Andy970029,593756,dachen223
Andy970029,596883,faibaofibo
Andy970029,590227,gjia4real
Andy970029,589441,whogawhoga
Andy970029,583266,WhatINeed
Andy970029,369578,exit
Andy970029,568192,TinTenTan
Andy970029,30186,omnipotent
Andy970029,568214,jackysu223
AngelHeartBand,659627,AngelHeartBand
AngelHeartBand,631422,AngelHeartBand
AngelHeartBand,630028,AngelHeartBand
AnnieTaco,648948,leowangmorrison
AnnieTaco,644883,monomania
AnnieTaco,627769,raspy_firefly_01h
AnnieTaco,617598,g5sh
AnnieTaco,615894,gabriel_0919
AnnieTaco,607595,Myloverseyes18
AnnieTaco,612403,left7792
AnnieTaco,578492,blackie0713
AnnieTaco,609867,killerblood
AnnieTaco,192229,maryseethefuture
AnnieTaco,579706,madeinbackstation
AnnieTaco,479902,fubarsound
AnnieTaco,591635,piaxstudio
AnnieTaco,591580,piaxstudio
AnnieTaco,591579,piaxstudio
AnnieTaco,569295,whocares2016
AnnieTaco,607472,teetrain0112
AnnieTaco,608079,raspy_firefly_01h
AnnieTaco,568669,whocares2016
AnnieTaco,564456,five123454321
AnnieTaco,564317,five123454321
AnnieTaco,559666,OldSlutDistortion
AnnieTaco,202026,maryseethefuture
Ariana1115,647720,Ariana1115
ArthurShun2018,337986,leothreeseven
BLUERINGLAMB,679813,dennischang
BLUERINGLAMB,668222,Blues2012
BLUERINGLAMB,608082,lukechan168
BLUERINGLAMB,664569,ozioffcl
BLUERINGLAMB,663063,theshiningeyesseproject
BLUERINGLAMB,656701,georgiet
BLUERINGLAMB,656990,changriki
BLUERINGLAMB,624048,yellowhippy420
BLUERINGLAMB,648618,DUF
BLUERINGLAMB,638160,ryanlin
BLUERINGLAMB,636620,hypersomnia
BLUERINGLAMB,633304,orangechang
BLUERINGLAMB,561840,kjtien
BLUERINGLAMB,608079,raspy_firefly_01h
BLUERINGLAMB,603232,OldSlutDistortion
BLUERINGLAMB,585278,shinken
BLUERINGLAMB,543392,banyangang
BLUERINGLAMB,628471,ConstantanChange
BLUERINGLAMB,627769,raspy_firefly_01h
BLUERINGLAMB,592397,SoulFaofficial
BLUERINGLAMB,317239,HelloNico
BLUERINGLAMB,599747,SoulFaofficial
BLUERINGLAMB,580506,WeiJLee
BLUERINGLAMB,614873,popoj820927
BLUERINGLAMB,618139,nightkeepers2015
BLUERINGLAMB,601637,germfreeroom2019
BLUERINGLAMB,595834,VastHazy
BLUERINGLAMB,615894,gabriel_0919
BLUERINGLAMB,296158,left7792
BLUERINGLAMB,609419,see_u_hong
BLUERINGLAMB,570704,Thehopend
BLUERINGLAMB,614522,warconvict
BLUERINGLAMB,590957,Onstudio
BLUERINGLAMB,582218,GavinOTK4L
BLUERINGLAMB,604698,chilladan
BLUERINGLAMB,603161,maryseethefuture
BLUERINGLAMB,601490,WalkingDownZhinanRoad
BLUERINGLAMB,600105,woodenglasses
BLUERINGLAMB,602621,DreamdiveIsland
BLUERINGLAMB,601483,ozioffcl
BLUERINGLAMB,595740,ChihSiou_
BLUERINGLAMB,589444,whogawhoga
BLUERINGLAMB,183144,left7792
BLUERINGLAMB,593907,Marz23
BLUERINGLAMB,590883,Someshit
BLUERINGLAMB,328525,OBSESS
BLUERINGLAMB,185836,OBSESS
BLUERINGLAMB,328528,OBSESS
BLUERINGLAMB,586388,waynessosad
BLUERINGLAMB,584812,cosmosjade
BLUERINGLAMB,584537,accusefive
BLUERINGLAMB,562248,Marz23
BLUERINGLAMB,578281,anti_talent
BLUERINGLAMB,581492,suckmc
BLUERINGLAMB,581472,rainofsorrow
BLUERINGLAMB,570924,hsienchinnng
BLUERINGLAMB,364042,accusefive
BLUERINGLAMB,558627,bisiugroup
BLUERINGLAMB,570200,sweetjohnband
BLUERINGLAMB,567666,fleshjuicer
BLUERINGLAMB,566880,bisiugroup
BLUERINGLAMB,558626,bisiugroup
BLUERINGLAMB,566882,bisiugroup
BLUERINGLAMB,392231,gy78
BLUERINGLAMB,559699,thegirlsony
BLUERINGLAMB,371645,flux
BLUERINGLAMB,370165,flux
BLUERINGLAMB,370282,flux
BLUERINGLAMB,565233,BackMountKrew
BLUERINGLAMB,371223,TinTenTan
BLUERINGLAMB,559917,OldSlutDistortion
BLUERINGLAMB,555558,Balious
BLUERINGLAMB,377286,freefalltw
BLUERINGLAMB,401866,FoolAndIdiotBand
BLUERINGLAMB,558838,fleshjuicer
BLUERINGLAMB,552532,OBSESS
BLUERINGLAMB,479902,fubarsound
BLUERINGLAMB,553191,lihongchung
BLUERINGLAMB,316506,shenpeter_sh
BLUERINGLAMB,166847,SorryYouth
BLUERINGLAMB,542724,SorryYouth
BLUERINGLAMB,542710,SorryYouth
BLUERINGLAMB,331101,mrmouth
BLUERINGLAMB,364090,UrbanRainMan
BLUERINGLAMB,328402,UrbanRainMan
BLUERINGLAMB,349605,goodband
BLUERINGLAMB,392681,goodband
BLUERINGLAMB,495557,missbac
BLUERINGLAMB,361768,accusefive
BLUERINGLAMB,395786,tobemusictw
BLUERINGLAMB,548819,zaniband_tw
BLUERINGLAMB,548818,zaniband_tw
BLUERINGLAMB,411061,accusefive
BLUERINGLAMB,547048,danniyeats
BLUERINGLAMB,547615,luckystrikegreat
BLUERINGLAMB,545240,nckn
BLUERINGLAMB,469211,whocares2016
BLUERINGLAMB,545844,missbac
BLUERINGLAMB,546026,WaveManner
BLUERINGLAMB,495762,ilovefunk_0407
BLUERINGLAMB,368853,sweetjohnband
BLUERINGLAMB,364412,thickbigband
BLUERINGLAMB,545368,sugarcatband
BLUERINGLAMB,479937,thickbigband
BLUERINGLAMB,364410,thickbigband
BLUERINGLAMB,516457,wearewang
BLUERINGLAMB,371687,sweetjohnband
BLUERINGLAMB,539431,EastWaveBand
BLUERINGLAMB,539106,nononsensecollective
BLUERINGLAMB,386071,ConstantanChange
BURNIE,643378,BURNIE
BURNIE,648466,BURNIE
BURNIE,638633,lagchun
BURNIE,638670,BURNIE
BURNIE,637065,BURNIE
BURNIE,634888,BURNIE
BURNIE,633877,madeinbackstation
BURNIE,633469,yeekeetaytaytay
BURNIE,633866,BURNIE
BURNIE,632758,BURNIE
BURNIE,621518,BURNIE
BURNIE,570096,Onstudio
BURNIE,576305,BURNIE
BURNIE,619422,BURNIE
BURNIE,581647,BURNIE
BURNIE,583257,BURNIE
BURNIE,573970,BURNIE
BURNIE,534231,BURNIE
BURNIE,507402,BURNIE
BURNIE,391373,blue_sound_yi
BURNIE,382074,BURNIE
BURNIE,376341,mu_nest
BURNIE,376766,BURNIE
BURNIE,372750,BURNIE
BURNIE,369394,BURNIE
BURNIE,368382,aprilred
BURNIE,368437,BURNIE
BURNIE,356792,BURNIE
BURNIE,353940,fromhush
BURNIE,353670,BURNIE
BURNIE,348306,BURNIE
BURNIE,327007,BURNIE
BURNIE,323335,BURNIE
BURNIE,287568,BURNIE
BURNIE,286659,BURNIE
BURNIE,220489,BURNIE
BackMountKrew,565233,BackMountKrew
BackMountKrew,586781,BackMountKrew
BackMountKrew,567106,datsdashit
BackMountKrew,133235,mrnicehaohao
BackMountKrew,560547,BackMountKrew
BackMountKrew,557453,BackMountKrew
BackMountKrew,555013,BackMountKrew
BackMountKrew,545804,BackMountKrew
BackMountKrew,544848,BackMountKrew
BackMountKrew,484487,datsdashit
BackMountKrew,539326,ShibaInu411
BackMountKrew,539066,ENMIN
BackMountKrew,535466,BackMountKrew
BackMountKrew,485622,rapid_dew_2mf
BackMountKrew,154906,Tasty
BackMountKrew,524822,BackMountKrew
BackMountKrew,512892,BackMountKrew
BaconSlap,569905,BaconSlap
BaconSlap,569902,BaconSlap
BaconSlap,569900,BaconSlap
BaconSlap,391481,BaconSlap
Balious,681430,Leepa
Balious,671384,murkyghost
Balious,665676,icy_fire_z1
Balious,665678,icy_fire_z1
Balious,665832,seaking02030203
Balious,664144,BlackMic
Balious,664012,Leepa
Balious,662272,Leepa
Balious,661255,Noodles20170423
Balious,661505,Leepa
Balious,585900,multiversefam
Balious,651138,Balious
Balious,626742,johnnnnnn
Balious,614188,match0728
Balious,613041,Zr1996
Balious,612612,Balious
Balious,610063,Balious
Balious,607616,seaking02030203
Balious,606133,GetPay
Balious,603589,Noodles20170423
Balious,603587,Noodles20170423
Balious,603586,Noodles20170423
Balious,603585,Noodles20170423
Balious,603584,Noodles20170423
Balious,603583,Noodles20170423
Balious,603581,Noodles20170423
Balious,603580,Noodles20170423
Balious,603578,Noodles20170423
Balious,603224,PuFFcorn
Balious,602389,Noodles20170423
Balious,600766,icy_fire_z1
Balious,595621,hazenk1ng
Balious,595487,Balious
Balious,571394,Balious
Balious,574260,Balious
Balious,574261,Balious
Balious,595303,Balious
Balious,592299,Noodles20170423
Balious,592246,Balious
Balious,590229,fancy_sun_jo
Balious,590013,Balious
Balious,588792,Balious
Balious,587942,icy_fire_z1
Balious,587426,Balious
Balious,546507,PuFFcorn
Balious,584093,Balious
Balious,583972,Noodles20170423
Balious,583255,hazenk1ng
Balious,581770,match0728
Balious,581750,Balious
Balious,580784,HandyLee
Balious,580598,Balious
Balious,579728,Balious
Balious,578856,Balious
Balious,578278,Balious
Balious,577257,Balious
Balious,576931,Balious
Balious,576633,Balious
Balious,576265,Balious
Balious,575407,Balious
Balious,575064,Balious
Balious,574830,Balious
Balious,573235,softlipa
Balious,572576,johnnnnnn
Balious,572439,Zr1996
Balious,568198,Zr1996
Balious,569099,Noodles20170423
Balious,565557,Noodles20170423
Balious,563841,Noodles20170423
Balious,555558,Balious
Balious,560817,hazenk1ng
Balious,560721,johnnnnnn
Balious,560132,johnnnnnn
Balious,559318,softlipa
Balious,368399,ShiShr
Balious,360273,Dizparity
Bayes,677787,jillstark
Bayes,671690,7thofapril
Bayes,670759,n7atsao
Bayes,670293,danhsueh
Bayes,670918,Bayes
Bayes,670915,Bayes
Bayes,670914,Bayes
Bear_fan,655313,LoadingStory_Official
Bear_fan,652782,Bear_fan
Bear_fan,647415,Bear_fan
Bear_fan,633161,Bear_fan
Bear_fan,626394,Pony5ibe
Bear_fan,598857,ChihSiou_
Bear_fan,623194,peach_jaye_23
Bear_fan,622541,Lick
Bear_fan,622588,Bear_fan
Bear_fan,620405,faibaofibo
Bear_fan,362448,accusefive
Bear_fan,614547,peach_jaye_23
Bear_fan,619729,Bear_fan
Bear_fan,618853,peach_jaye_23
Bear_fan,617021,peach_jaye_23
Bear_fan,616676,happy2031451
Bear_fan,616557,HsuD_official
Bear_fan,616146,Bear_fan
Bear_fan,614681,zac60422
Bear_fan,533556,softlipa
Bear_fan,613965,soundof2percent
Bear_fan,613127,k87000214
Bear_fan,612697,Bear_fan
Bear_fan,612556,haowei_arno
Bear_fan,612251,k87000214
Bear_fan,579908,HsuD_official
Bear_fan,611857,k87000214
Bear_fan,611279,KaoLin
Bear_fan,611135,Bear_fan
Bear_fan,610833,hsienchinnng
Bear_fan,609630,happy2031451
Bear_fan,607828,Chih1012
Bear_fan,607376,zac60422
Bear_fan,606349,Bear_fan
Bear_fan,606360,Bear_fan
Bear_fan,606366,Bear_fan
Bear_fan,607143,Bear_fan
Bear_fan,607122,JohnWooDeNJ
Bear_fan,600529,KaoLin
Bear_fan,600642,KaoLin
Bear_fan,603287,KaoLin
Bear_fan,583048,KaoLin
Bear_fan,583045,KaoLin
Bear_fan,603130,KaoLin
Bear_fan,595371,happy2031451
Bear_fan,596883,faibaofibo
Bear_fan,594302,Rooftopmob
Bear_fan,594301,Rooftopmob
Bear_fan,592392,emojiboi
Bear_fan,585501,faibaofibo
Bear_fan,150590,poe4ever
Bear_fan,578576,Rooftopmob
Bear_fan,555668,Rooftopmob
Bear_fan,578577,Rooftopmob
Bear_fan,578587,Rooftopmob
Bear_fan,578585,Rooftopmob
Bear_fan,578586,Rooftopmob
Bear_fan,578582,Rooftopmob
Bear_fan,578579,Rooftopmob
Bear_fan,578578,Rooftopmob
Bear_fan,576546,k87000214
Bestards,655356,nanakao0619
Bestards,563009,nanakao0619
Bestards,666596,rekileggy
Bestards,666746,VastHazy
Bestards,636643,FloodingBridge
Bestards,662877,Icyballband
Bestards,666602,Bestards
Bestards,666187,FloodingBridge
Bestards,665007,zos
Bestards,664949,zos
Bestards,650997,nckn
Bestards,651839,dcoliver26
Bestards,638989,FloodingBridge
Bestards,649635,Bestards
Bestards,646984,VerityPower
Bestards,646137,humanhart
Bestards,644873,chrisxxx
Bestards,643910,c546666
Bestards,642877,Icyballband
Bestards,632564,VerityPower
Bestards,613064,accusefive
Bestards,629659,left7792
Bestards,618389,goodband
Bestards,632030,Theseus_tw
Bestards,627045,candlekuo
Bestards,634567,brianpotter
Bestards,633877,madeinbackstation
Bestards,634576,sweetjohnband
Bestards,634552,SoulFaofficial
Bestards,633389,Bestards
Bestards,626560,everydaze
Bestards,626372,Bestards
Bestards,625079,dcoliver26
Bestards,618963,fy920399
Bestards,625654,fy920399
Bestards,621480,whocares2016
Bestards,619361,chrisxxx
Bestards,613831,Bestards
Bestards,612710,Bestards
Bestards,607471,teetrain0112
Bestards,601490,WalkingDownZhinanRoad
Bestards,612375,jing77697
Bestards,361768,accusefive
Bestards,610833,hsienchinnng
Bestards,612596,VerityPower
Bestards,607472,teetrain0112
Bestards,611283,accusefive
Bestards,612403,left7792
Bestards,612077,candlekuo
Bestards,611103,Bestards
Bestards,611105,Bestards
Bestards,595740,ChihSiou_
Bestards,610002,zos
Bestards,609974,nckn
Bestards,597041,DayDayDavis
Bestards,603132,DayDayDavis
Bestards,596603,DayDayDavis
Bestards,598601,DayDayDavis
Bestards,603352,fw7975
Bestards,338814,fw7975
Bestards,610481,fw7975
Bestards,608164,Theseus_tw
Bestards,608088,lukechan168
Bestards,608082,lukechan168
Bestards,607568,Bestards
Bestards,597117,nightkeepers2015
Bestards,606450,indoor_trip
Bestards,606467,nckn
Bestards,598130,WalkingDownZhinanRoad
Bestards,597641,Hungyulin
Bestards,598461,leonzheng
Bestards,581509,hsienchinnng
Bestards,592586,wearewang
Bestards,595834,VastHazy
Bestards,572997,floatpin6
Bestards,295336,floatpin6
Bestards,526217,floatpin6
Bestards,192642,floatpin6
Bestards,595187,hsienchinnng
Bestards,596487,wearewang
Bestards,594839,Bestards
Bestards,561278,evanwangmusic
Bestards,594109,candlekuo
Bestards,593259,bluebluecurtain
Bestards,593509,zos
Bestards,590243,missbac
Bestards,589914,ilovefunk_0407
Bestards,590468,leonzheng
Bestards,588947,yxl0730nobody
Bestards,588451,WalkingDownZhinanRoad
Bestards,587811,hsiangyukao
Bestards,562323,9m88baba
Bestards,493012,9m88baba
Bestards,580582,Theseus_tw
Bestards,587361,Theseus_tw
Bestards,472031,Theseus_tw
Bestards,564182,Theseus_tw
Bestards,586099,zos
Bestards,363374,mrmouth
Bestards,585420,Theseus_tw
Bestards,584350,softlipa
Bestards,581903,SoulFaofficial
Bestards,396141,EmptyTomb
Bestards,579708,Theseus_tw
Bestards,582438,Bestards
Bestards,581492,suckmc
Bestards,581794,sweetjohnband
Bestards,581218,Theseus_tw
Bestards,579807,missbac
Bestards,579453,nckn
Bestards,579479,min19950904
Bestards,540744,skippylu
Bestards,570488,lukechan168
Bestards,577264,lukechan168
Bestards,576794,peterfish
Bestards,576246,lanting
Bestards,576248,lanting
Bestards,576207,lanting
Bestards,575933,nckn
Bestards,569736,SoulFaofficial
Bestards,575262,SoulFaofficial
Bestards,571859,nckn
Bestards,574681,zos
Bestards,573825,wearewang
Bestards,566421,hsienchinnng
Bestards,573984,MidisWonderland
Bestards,572289,Cliff949
Bestards,572962,Bestards
Bestards,572741,dqdq212
Bestards,572520,Bestards
Bestards,564291,look850802
Bestards,570523,andung1220
Bestards,570924,hsienchinnng
Bestards,570092,y310
Bestards,546623,lukechan168
Bestards,546625,lukechan168
Bestards,561524,whitefrequency2016
Bestards,570200,sweetjohnband
Bestards,569652,lucaslumusic_21
Bestards,567816,WalkingDownZhinanRoad
Bestards,569724,Bestards
Bestards,568832,min19950904
Bestards,568598,wxz93
Bestards,569001,VerityPower
Bestards,568342,VerityPower
Bestards,567174,bluebluecurtain
Bestards,565150,findingneo
Bestards,566122,Bestards
Bestards,482127,JabinLaw
Bestards,551742,Marstn
Bestards,565543,nckn
Bestards,561988,zos
Bestards,561950,Bestards
Bestards,494522,mustbeniceband
Bestards,561697,pilot
Bestards,552644,whyband
Bestards,487077,shun_tsao
Bestards,560803,shun_tsao
Bestards,560817,hazenk1ng
Bestards,559379,yasakamark
Bestards,558590,Bestards
Bestards,558397,missbac
Bestards,558360,skippylu
Bestards,558183,Julia_Wu
Bestards,558184,Julia_Wu
Bestards,368332,fw7975
Bestards,344673,fw7975
Bestards,557420,zos
Bestards,553928,woodenglasses
Bestards,556170,HelloNico
Bestards,556300,sweetjohnband
Bestards,557017,iruka527
Bestards,393071,leonzheng
Bestards,549101,nckn
Bestards,542286,sweetjohnband
Bestards,555451,leonzheng
Bestards,556948,Bestards
Bestards,556824,johnnnnnn
Bestards,374918,wdragon1017
Bestards,495557,missbac
Bestards,554723,dqdq212
Bestards,554326,leonzheng
Bestards,545844,missbac
Bestards,544996,yasakamark
Bestards,516457,wearewang
Bestards,552531,ironhorn
Bestards,553446,VOOID
Bestards,552617,Hungyulin
Bestards,392951,Cliff949
Bestards,387411,VastHazy
Bestards,551405,Bestards
Bestards,546602,VerityPower
Bestards,545240,nckn
Bestards,550250,c546666
Bestards,549300,Bestards
Bestards,549299,Bestards
BoogieTim,644359,cityronin
BoogieTim,644515,Binz
BoogieTim,642660,WhatINeed
BoogieTim,640685,GummyBBB
BoogieTim,635280,Thehopend
BoogieTim,637033,BoogieTim
BoogieTim,636949,BoogieTim
BoogieTim,636110,yiting_chang_
BoogieTim,634760,YoungLee337
BoogieTim,627289,YoungLee337
BoogieTim,625313,popo10963
BoogieTim,622581,YoungLee337
BoogieTim,516562,BMAX13official
BoogieTim,616684,popo10963
BoogieTim,607574,popo10963
BoogieTim,604455,YoungLee337
BoogieTim,600573,YoungLee337
BoogieTim,281259,quietquartet
BoogieTim,570872,jackysu223
ByronHsu,672140,wc109101065
ByronHsu,672212,GummyBBB
ByronHsu,668135,GummyBBB
ByronHsu,629067,GummyBBB
ByronHsu,671486,GummyBBB
ByronHsu,671485,GummyBBB
ByronHsu,640685,GummyBBB
ByronHsu,671480,GummyBBB
ByronHsu,629066,GummyBBB
ByronHsu,615723,GummyBBB
ByronHsu,671479,GummyBBB
ByronHsu,671473,GummyBBB
ByronHsu,672611,GummyBBB
ByronHsu,559318,softlipa
ByronHsu,655313,LoadingStory_Official
ByronHsu,653148,Hao526
ByronHsu,636630,adrian_hsu
ByronHsu,636690,ill_mo
ByronHsu,637228,see_u_hong
ByronHsu,641604,shuya_
ByronHsu,596575,Someshit
ByronHsu,590883,Someshit
ByronHsu,606656,hoganisnotaname
ByronHsu,578281,anti_talent
ByronHsu,537291,Onstudio
ByronHsu,565233,BackMountKrew
CHILLBAKA,669130,eric198853
CHILLBAKA,649717,lucymeow
CHILLBAKA,648831,SRollercoaster
CHILLBAKA,630247,thecrane
CHILLBAKA,630284,anthony0926handsome
CHILLBAKA,627673,howeazy242
CHILLBAKA,626394,Pony5ibe
CHILLBAKA,626325,XUEIYUAN
CHILLBAKA,625737,redleey_3
CHILLBAKA,625447,Rapguy
CHILLBAKA,624704,anthony0926handsome
CHILLBAKA,612926,laytonwoohbill
CHILLBAKA,605629,anthony0926handsome
CHILLBAKA,602087,anthony0926handsome
CHILLBAKA,601522,anthony0926handsome
CHILLBAKA,585514,whytetete
CHILLBAKA,597992,Jinboismyname
CHILLBAKA,598792,doojay98
CHILLBAKA,587859,ShadowProject
CHILLBAKA,599535,ShadowProject
CHILLBAKA,598508,anthony0926handsome
CHILLBAKA,598913,y310
CHILLBAKA,597533,oddiiiiiwu
CHILLBAKA,571441,linion_linion
CHILLBAKA,596558,Onstudio
CHILLBAKA,579583,anthony0926handsome
CHILLBAKA,596442,LeeSunWang
CHILLBAKA,576412,sean842850
CHIUPI,604254,CHIUPI
CHIUPI,631790,CHIUPI
CHIUPI,598889,CHIUPI
CHIUPI,596905,CHIUPI
CHIUPI,649217,CHIUPI
CalvinBrand,673978,adrian90823
CalvinBrand,613313,itskarencici
CalvinBrand,657259,justin1101
CalvinBrand,655992,CalvinBrand
CalvinBrand,644425,taozihtong0430
CalvinBrand,643548,sunk1s
CalvinBrand,643335,CalvinBrand
CalvinBrand,640522,_pe630arl
CalvinBrand,148328,poe4ever
CalvinBrand,630476,cityronin
