musicianID,followerCNT,followingCNT
/summerbeach0069/,28,0
/summerscream/,24,29
/sundance/,6,8
/sunlucky/,102,1
/sunny615/,35,42
/sunny_ada_tu/,3,8
/sunocean1703/,73,0
/suparemix/,60,35
/super456/,10,9
/super80/,46,18
/superk21/,15,0
/supersourgummy/,27,2
/superten710910/,214,17
/sushi825/,53,3
/svcollection/,1267,0
/svlive_cn/,1596,5
/svlive_hk/,75,9
/svmeow/,130,0
/svmovie/,99,0
/svmusic/,21185,96
/svmusic_cn/,3990,17
/svradio/,1822,0
/swee/,18,28
/sweet707/,2,0
/sweetR6429/,18,98
/sweetmachine/,217,18
/swillpartypeople/,113,8
/swingblack/,60,14
/swjht/,2,0
/swui/,60,60
/sx790411/,8,24
/sylar/,20,0
/syncthefuture/,4,6
/t0304520/,190,295
/t2593pp/,1,15
/t33013/,46,31
/t80681/,96,130
/t850403g23/,1,3
/tahr1984/,55,0
/tainakanchu/,2,28
/taipei_blues/,41,83
/taipei_midnight_stroll/,138,10
/taipeicases/,223,114
/taipeiff/,297,0
/taiwankook/,149,53
/taize/,3,0
/takeshi_irei/,3,0
/takvivian/,62,40
/talkingstoryofficial/,149,0
/tamago/,21,68
/tanapo/,44,12
/tanbad5278/,2,8
/tang44555902/,5,26
/tank20070101/,28,62
/taozihtong0430/,72,15
/tasipoo/,9,29
/taven/,1,2
/tayalgary/,6,7
/taylorbear/,125,12
/tayloryui/,4,58
/tb303/,85,59
/tbb/,2,2
/tbflow/,82,15
/tccjeron/,68,70
/tcebaby/,22,37
/tcfsh915006/,36,41
/tclove33/,9,16
/tda888/,52,23
/tdawg666/,167,116
/teachercurryming/,5,0
/teddy008/,2,10
/teensuicide/,146,7
/teetrain0112/,4831,7
/telephonebooth/,71,0
/tellingtree/,12,185
/tenderwavescoming/,29,4
/teng100624/,15,104
/tension1024/,5,70
/tepc_music/,11,5
/tepid_music/,42,8
/teppei9462/,35,43
/terenceyankee/,17,23
/teresa0326/,13,165
/terrytyelee/,102,0
/tgpwc15/,10,97
/thatmehikari/,217,180
/the04love/,15,57
/the13band/,876,81
/the___scenario/,1022,0
/theabsentbrother/,2001,26
/theandy123/,5,1
/thebeat/,10,0
/thecapelin/,167,20
/thecoo1est/,50,36
/thedarlings/,23,3
/thedinosaursskin/,2882,19
/thedogofoverdrive/,113,0
/thefloatingboat/,164,3
/theforest/,1793,1
/thefrengersband/,124,60
/thefurofficial/,4155,0
/thehungerartist/,517,9
/thekevin/,12,3
/thelocalspunk/,169,0
/thelookingglass/,58,1
/themajesticg/,291,5
/themanbandtw/,409,35
/themilvus/,161,4
/themmk/,138,11
/themushroom/,324,12
/thenewsonghead/,17,21
/thenextbigthing/,688,181
/theother/,1153,3
/theoutsider/,412,3
/thepasserby8/,91,0
/thepoeticgenius/,36,2
/thequestofsoul/,12,5
/theray76/,47,7
/theroadsideinn/,772,0
/thesameday/,32,34
/theshine4/,102,24
/thesignofhuman/,600,3
/thesleepyhead/,87,7
/thesoundclashes/,7,3
/thesubwaybandtw/,261,38
/thesulisclub/,762,4
/thetictac/,1024,13
/thewaiit/,408,0
/thewriters/,1034,5
/thezofficial/,579,24
/thickbigband/,1277,15
/thisafternooon/,113,8
/thisismctip/,37,24
/thisisyoyo/,8560,37
/thomasjay5116/,3,0
/throbbing_king_d0a/,1,2
/thugzboxoutflow/,78,10
/tianfang/,94,0
/tianyi708/,13,8
/tientien/,4,56
/tight123/,36,35
/tight_hall_a6c/,4,9
/tikang/,43,7
/timejump/,6,0
/timmeffy/,9,23
/timpanifox/,3,0
/tina0215w/,1,84
/tinading518/,351,77
/tingzhi_hz/,82,3
/tinnitux/,1,1
/tiny_night_i7g/,39,28
/tipa92/,3,13
/tizzybac/,2157,0
/tj3391/,38,30
/tjuntw/,115,1
/tkluvincrew/,54,3
/tkrock2007/,28,0
/tmpss96408/,50,5
/toast1111/,6,10
/tobemusictw/,123,0
/tofu_nelson/,1,28
/tomaawards/,506,0
/tommy_whipping/,291,3
/ton555/,65,116
/tonychenmusic/,43,8
/tonyjingzh/,3,9
/tonylin1218/,2,4
/tooly0624/,2,1
/toothdecay_13/,31,51
/toowhite/,4,14
/tora/,12,11
/torinozi/,2,33
/totem/,182,1
/totoomi/,4,16
/tots/,20,27
/touchchicken/,909,240
/toy12017/,47,23
/tpcnynas/,32,3
/tr3vsxn/,15,55
/tracychen/,6,3
/tracychien/,167,23
/traegoband/,31,56
/trancebaby/,397,0
/trapmiaolit/,37,13
/treellage/,35,59
/treesmusicart/,154,1
/treetreechou/,40,16
/triple_k/,4,3
/triplegum666/,14,0
/tristemo000/,33,1
/tritri/,3,1
/trivalves/,103,103
/troublebox/,281,101
/tru________d/,378,1
/truecolor/,2173,2
/ts4life/,75,62
/tsaibrett0916/,47,20
/tsao7343/,6,5
/tsao85/,12,10
/tsuru10/,184,9
/tuesday/,352,1
/tunaiti/,1,0
/tungtung88/,8,46
/turtle104/,2,1
/tuxhk/,63,20
/tv0902520/,98,9
/tvbs55/,10,109
/tvtang/,1837,97
/twcandyman/,4,13
/twelveeight/,403,0
/twinssajo/,2,6
/twisterella/,6,18
/twlove/,53,96
/twoday/,103,13
/twofist/,10,31
/twohours/,717,2
/tz_yi/,858,21
/tzangms/,181,500
/tztl/,21,10
/tzuchuanhsu/,1525,4
/u06jp6com/,9,6
/u122128149/,69,18
/u13245/,12,84
/u930835/,48,9
/ufp/,9,11
/uglyhome/,23,27
/uglysister/,767,66
/uiop8621/,8,0
/uloudchthonic/,653,0
/ultraviolet/,35,9
/umeiumei/,4,8
/unaho/,82,27
/unbosom/,41,2
/underage_studio/,43,4
/undereyes/,169,0
/underflow/,77,3
/undergroundhk/,12,28
/undergroundvoice/,20,36
/undersoul/,135,20
/underthemoon2007/,13,0
/unfamiliarfriendsparty/,118,0
/ungovernableno1/,99,77
/unicornyanyi/,53,13
/unijjfu/,10,7
/unknownbandmusic/,75,3
/urbanp/,64,14
/uriah_jay/,24,0
/usaymasiru/,72,9
/uteqjgda/,2,21
/utingling/,2,0
/utm2020/,84,0
/utopia0224/,495,65
/utwo0110/,14,7
/v2727272003/,32,54
/v85178/,1,4
/vacanszen/,41,22
/vacuumusic/,23489,0
/vagueEyes/,937,16
/valary/,6,6
/vandoren/,18,3
/vannyma/,150,3
/varo/,98,23
/vdog/,1,2
/veggylex/,23,7
/venci_tw/,1,11
/venus_chen/,14,4
/venven/,134,88
/verbalk/,117,93
/verde169/,19,29
/versus123/,67,44
/verygood123/,80,36
/vespaQ/,327,62
/vibrate/,11,3
/vicdai00/,4,4
/vickeyjasimine/,47,222
/vicko/,5,6
/vicky7629/,13,21
/vicky8275/,3,18
/vicnest/,51,11
/victor5836/,5,11
/victory05160223/,16,39
/vina1215/,540,10
/vince1987/,22,20
/vincenthsiao0612/,211,33
/vincentwkchao/,16,46
/vintagemob/,3,2
/violent/,15,6
/violetlens/,424,8
/vitasoultaiwan/,47,24
/vivian0923/,14,10
/vivian13tw/,4,6
/vivian1982j/,73,17
/vjazz/,29,9
/vk7233/,36,38
/vltw005/,12,36
/vm6ej04tjp6/,18,15
/voideasmusicfilm/,53,178
/volcan0/,133,31
/volvo2266/,3,4
/vos92586/,8,28
/vshawn/,78,18
/vuj1235858/,3,6
/vul3vul3u8/,16,2
/vuvusound/,73,0
/vws7898/,32,26
/w9injack/,26,14
/wade7488/,18,13
/waggy/,2,0
/wake_back_to_bed/,1197,52
/wakeup_explosion/,102,0
/wami000000/,14,1
/wanderingageclub/,229,4
/wanderingpark/,30,0
/wang/,42,27
/wang1986/,22,36
/wang770707/,1,0
/wangjasonstussy/,214,174
/wangleewangleeno1/,1535,0
/wanlongband/,509,0
/wannaplaymusic/,39,32
/wanwansubao/,2700,280
/warizover/,4,2
/wasa/,2,4
/wasdeqwasd/,16,16
/watchout/,3,6
/water0102/,1,0
/watermelon_institute/,21,0
/wawaivy1992/,23,17
/way1000/,1,47
/wayen90/,75,316
/wayne/,73,145
/waynessosad/,9498,0
/wazzupLai/,2,28
/wcindyu/,33,24
/wcmarrie/,5,4
/wd_221gambler/,302,2
/wdragon1017/,124,71
/weareallears/,1502,2
/wearekulumaha/,22,0
/wearevarious/,82,7
/wearevoyager/,40,3
/wearewang/,39467,25
/webmaster/,120,264753
/wednesdaywu/,1069,5
/weekend/,83,43
/wei921028/,5,1
/wei_aaaaaaa/,5,6
/weiansue/,42,19
/weibbb/,45,15
/weilaisi/,7,2
/weimojay/,20,23
/weiwei617617/,92,67
/welkineyes/,61,264
/wellperson/,13,17
/wellsaid/,205,0
/wemanlove/,36,2
/wenda/,527,15
/wendy9512345/,3,3
/wener9445/,28,6
/wengehuasheng/,88,0
/wenhaomei/,1,26
/wenwenwenwww/,12,48
/whaledone/,426,3
/whalefallband/,221,26
/whatmulan/,68,32
/whisperwind/,21,194
/white9603468/,2,9
/whitefrequency2016/,2189,15
/whiteson2003/,18,45
/whocares2016/,9128,5
/whogawhoga/,34,451
/whonowrangers/,72,9
/whu976604/,103,225
/whyband/,1207,0
/wii422820/,8,69
/wildfiremusic/,102,25
/wildling/,2,1
/wildthing/,543,0
/william810/,2057,9
/williamkk4646/,77,7
/willsheng621/,74,3
/wilsonmusic1031/,120,7
/windevasion/,81,49
/winds0526/,7,14
/wingoffire/,57,12
/winight/,13,35
/winsound/,25,31
/winter_moon_sv/,327,22
/witchdingdong/,14,18
/wizsosoer/,33,31
/wlilyae86/,30,29
/wljjdudu/,32,106
/woaikbo/,277,3
/woguidehuoche/,611,0
/woodenglasses/,3329,12
/woodywoody2g/,792,43
/working/,14,3
/worldisametaphor/,6,0
/wowoaoao/,19,53
/wq5080777/,26,16
/wreet/,1,160
/wrongshe2015/,36,0
/wsk/,9,18
/wssband/,1780,1
/wstn1er/,40,41
/wubyu3/,17,39
/wuha528/,3,2
/wuhannofear/,92,39
/wujianpig/,10,44
/wutu/,354,8
/wwe064/,2,0
/wwe741852/,39,10
/wwmmnowok/,4,28
/wxl357780514/,2,3
/wxz93/,1302,8
/x00x93/,29,40
/x1nz/,22,13
/x45014501/,2,17
/x820625x/,701,0
/x_x__l___/,2,11
/xadobe/,307,15
/xavier0930/,46,2
/xiahkey/,4,1
/xiangers/,48,2
/xiaobaozi/,5,12
/xiaochao92/,33,17
/xiaolong1411/,12,4
/xiaominshelby/,224,11
/xiechunhua/,3151,0
/xiiigoat_official/,130,12
/xljlee/,92,56
/xqqqx698/,2,3
/xudoor/,1413,12
/xumeiwuliao/,31,163
/xup600/,1,30
/xuxin/,18,14
/xvp74411/,177,74
/xxqna/,1,78
/xxuanchi/,1,1
/xxxchainx2/,1,1
/xxxgggiiang3345/,38,0
/xxxxxooooo/,10,42
/xy0817/,2,9
/xyhan96/,182,29
/xzke5006/,6,30
/y3zsb_music/,21,13
/yabashinfu/,156,0
/yahpp69/,1,3
/yahsin05120/,48,3
/yaji/,133,49
/yangbug/,14,11
/yangjeff0405/,35,3
/yangjing123/,13,71
/yangyinghsuan/,2,8
/yanhappily/,54,14
/yanjun110/,34,2
/yanshousan_/,108,10
/yanverylovehill/,17,32
/yasakamark/,5301,14
/yawaimawlin/,413,39
/yawi/,83,120
/yayaWen/,3,3
/yayah6up/,7,4
/yayaitsyoyo/,29,3
/yayut821120/,25,15
/ybw83/,97,30
/yc0150/,1888,22868
/ychuan0821/,16,4
/yeeeeecher/,41,13
/yeekeetaytaytay/,124,3
/yellowback/,183,16
/yenlan_/,2,2
/yenny60302/,3,14
/yerkomusic/,60,1
/yesidoyesido/,52,1
/yettobeartists/,49,1
/yeungtung/,52,8
/yeves/,2981,0
/yforghbrd29386/,16,159
/yiern628/,21,13
/yihsuan421/,4,41
/yii/,8,95
/yijenchen/,2,1
/yil/,33,12
/yin1981/,14,12
/yinghung/,941,8
/yingying0113/,421,5
/yingzz/,613,8
/yinpei46/,14,16
/yishodu/,15,0
/yityngjang/,4,7
/yiyanmeow/,4,25
/yiyiflydream0159/,1,0
/ykduomusic/,77,7
/ymchenmusic/,543,2
/ymhxxsuan/,245,12
/yoff28/,2,0
/yokkorio/,826,0
/yoloofriends2014/,77,1
/yoricky/,5,4
/yoshi0103/,43,6
/yoshikia2001/,6,0
/youjenkai/,2,13
/youngZT/,9,1
/young_david/,1118,6
/young_sea_ecd/,19,34
/youngcee/,303,12
/younghenry412/,49,4
/younglance/,21,7
/younglaycee/,51,85
/youngsouljaz/,451,96
/youngstar/,670,163
/yourcallband/,165,36
/youth_of_the_sea_island/,549,6
/youthbanana/,485,5
/yoyo0217_huang/,95,21
/yoyo1998/,48,10
/yoyo78422/,3,18
/yoyohyuk/,82,22
/yoztiger/,317,0
/yu22621/,22,37
/yu__sung/,1,1
/yu_qiu/,56,5
/yuan183186/,1771,10
/yuanzai/,13,22
/yuchangmusic/,2702,0
/yuchi776/,1,16
/yue_chen/,1,8
/yuen903/,29,42
/yugihoaoc/,23,7
/yugu/,131,28
/yuhuanlee/,17,0
/yui91926zlash/,4,50
/yujunwang/,554,9
/yuk880411/,2,20
/yukaswat/,4,1
/yuki_75/,7,8
/yulai/,7,8
/yulei/,4,16
/yumii8866/,5,27
/yundaA/,4,2
/yungru/,76,41
/yuntech/,58,26
/yusyuan_/,880,0
/yuticlara/,86,20
/yuyinghsin/,16,90
/yuyuneko/,3,0
/yvngcoco/,31,0
/yxuan__168/,3,7
/yyrealseer/,32,2
/yyystar/,125,9
/yyyyoooo/,48,35
/z0934362538/,27,18
/z10140/,29,6
/z156955ive/,9,21
/z545746893/,34,53
/z7850292/,7,37
/zack/,88,265
/zack870611/,19,0
/zadabcf19971007/,766,2
/zaki2009/,3,1
/zakiman/,37,91
/zangief/,242,1
/zaniband_tw/,6358,0
/zaxian/,4,6
/zbojohnson/,114,5
/ze2764767/,26,24
/zeho/,2,1
/zekenuke/,23,30
/zephec/,47,0
/zeus/,15,9
/zf6300110/,4,3
/zhaopengyoyo/,17,11
/zhaoyu/,8,9
/zhaoze/,383,2
/zhenkai1986/,36,63
/zhi_ni_chen/,1,9
/zhongchi/,176,21
/zhongwen05/,2,0
/zhouchen890217/,17,4
/zhuimengnianhua/,3,2
/zhuoxiqing/,31,0
/zihao0308/,33,0
/zimobadass/,18,0
/zitanrunrun/,765,0
/zjr453089602/,13,28
/zjshine90/,82,1
/zjy871020/,51,336
/zoden0819/,127,2
/zoe_weier/,40,4
/zoidsroy/,17,7
/zoo10659/,22,12
/zoo1110/,255,1
/zoomie_live/,434,0
/zora/,3,9
/zos/,10418,39
/zozopenny/,43,4
/zozuo/,3,66
/zsjuran/,4,5
/zswolf/,60,19
/zx446925260/,3,3
/zycozycozyco/,1239,25
/zzaen/,351,38
/zzzqqq895689/,25,63
